# time  Id  DTNHost  true/false
1520.0000 M1178 212 true
1520.0000 M1177 212 true
1520.0000 M1176 212 true
1520.0000 M2179 212 true
1560.0000 M2191 194 true
1560.0000 M2199 194 true
1560.0000 M2197 11 true
1560.0000 M2196 11 true
1560.0000 M1187 17 true
1560.0000 M2195 4 true
1560.0000 M1186 70 true
1560.0000 M2188 70 true
1560.0000 M2189 183 true
1560.0000 M1185 62 true
1560.0000 M1180 181 true
1560.0000 M2197 181 true
1560.0000 M2193 5 true
1560.0000 M2195 5 true
1560.0000 M1187 176 true
1560.0000 M1190 176 true
1560.0000 M1191 176 true
1560.0000 M1181 46 true
1560.0000 M2189 184 true
1560.0000 M1181 47 true
1560.0000 M2196 12 true
1560.0000 M2187 89 true
1560.0000 M1178 21 true
1560.0000 M1185 61 true
1560.0000 M2195 3 true
1560.0000 M2194 209 true
1560.0000 M1179 209 true
1560.0000 M2190 209 true
1560.0000 M2198 209 true
1560.0000 M1182 209 true
1560.0000 M1181 209 true
1560.0000 M2187 209 true
1560.0000 M2187 66 true
1560.0000 M2194 118 true
1560.0000 M1191 126 true
1560.0000 M2187 67 true
1560.0000 M2193 36 true
1560.0000 M2193 35 true
1560.0000 M2196 14 true
1560.0000 M2192 196 true
1560.0000 M2199 196 true
1560.0000 M1178 22 true
1560.0000 M1186 158 true
1560.0000 M1190 178 true
1560.0000 M2199 197 true
1560.0000 M2198 44 true
1560.0000 M1190 179 true
1565.0000 M1190 207 true
1565.0000 M1193 207 true
1565.0000 M2194 207 true
1565.0000 M2190 207 true
1565.0000 M2198 207 true
1565.0000 M2188 207 true
1565.0000 M2187 207 true
1565.0000 M1189 207 true
1565.0000 M1186 207 true
1565.0000 M1185 207 true
1565.0000 M1180 207 true
1565.0000 M1182 207 true
1565.0000 M1181 207 true
1565.0000 M1186 71 true
1565.0000 M2188 71 true
1565.0000 M1186 157 true
1565.0000 M1182 96 true
1565.0000 M1193 210 true
1565.0000 M2194 210 true
1565.0000 M2192 210 true
1565.0000 M2190 210 true
1565.0000 M2198 210 true
1565.0000 M2189 210 true
1565.0000 M2188 210 true
1565.0000 M1186 210 true
1565.0000 M1182 210 true
1565.0000 M1186 213 true
1565.0000 M1183 2 true
1565.0000 M1192 2 true
1565.0000 M1187 177 true
1565.0000 M1190 177 true
1565.0000 M1182 95 true
1565.0000 M1180 180 true
1565.0000 M2197 180 true
1565.0000 M1193 211 true
1565.0000 M2194 211 true
1565.0000 M2190 211 true
1565.0000 M2198 211 true
1565.0000 M1182 211 true
1565.0000 M1181 211 true
1565.0000 M2187 211 true
1565.0000 M2196 13 true
1565.0000 M1190 175 true
1565.0000 M1191 175 true
1565.0000 M1187 175 true
1565.0000 M1184 175 true
1565.0000 M1183 1 true
1565.0000 M1192 1 true
1565.0000 M1184 20 true
1565.0000 M2191 193 true
1565.0000 M2199 193 true
1565.0000 M1186 215 true
1565.0000 M1191 125 true
1565.0000 M1190 219 true
1565.0000 M1191 219 true
1565.0000 M2192 219 true
1565.0000 M2191 219 true
1565.0000 M2197 219 true
1565.0000 M2189 219 true
1565.0000 M1187 219 true
1565.0000 M1184 219 true
1565.0000 M1183 219 true
1565.0000 M1180 219 true
1565.0000 M1186 155 true
1565.0000 M2194 116 true
1565.0000 M2190 116 true
1565.0000 M2198 116 true
1565.0000 M1192 202 true
1565.0000 M2193 202 true
1565.0000 M2197 202 true
1565.0000 M1184 202 true
1565.0000 M1183 202 true
1565.0000 M1180 75 true
1565.0000 M1190 203 true
1565.0000 M1192 203 true
1565.0000 M2193 203 true
1565.0000 M2191 203 true
1565.0000 M2197 203 true
1565.0000 M2195 203 true
1565.0000 M1184 203 true
1565.0000 M1183 203 true
1565.0000 M1185 203 true
1565.0000 M1180 203 true
1565.0000 M1193 55 true
1565.0000 M1189 60 true
1565.0000 M1185 60 true
1565.0000 M1182 60 true
1565.0000 M1184 174 true
1565.0000 M1187 15 true
1565.0000 M2196 15 true
1565.0000 M1193 205 true
1565.0000 M2194 205 true
1565.0000 M2190 205 true
1565.0000 M2198 205 true
1565.0000 M2195 205 true
1565.0000 M2188 205 true
1565.0000 M2187 205 true
1565.0000 M1189 205 true
1565.0000 M1186 205 true
1565.0000 M1182 205 true
1565.0000 M1181 205 true
1565.0000 M2195 206 true
1565.0000 M1189 206 true
1565.0000 M1185 206 true
1565.0000 M1180 206 true
1565.0000 M2194 117 true
1565.0000 M2199 192 true
1565.0000 M1187 16 true
1565.0000 M2196 16 true
1565.0000 M1188 190 true
1565.0000 M1185 190 true
1570.0000 M1193 56 true
1570.0000 M1192 201 true
1570.0000 M2193 201 true
1570.0000 M2191 201 true
1570.0000 M2197 201 true
1570.0000 M2195 201 true
1570.0000 M1187 201 true
1570.0000 M1184 201 true
1570.0000 M1183 201 true
1570.0000 M1191 216 true
1570.0000 M2189 216 true
1570.0000 M1183 120 true
1570.0000 M1190 65 true
1570.0000 M1192 200 true
1570.0000 M2193 200 true
1570.0000 M2197 200 true
1570.0000 M1184 200 true
1570.0000 M1183 200 true
1570.0000 M2192 195 true
1570.0000 M2191 195 true
1570.0000 M2199 195 true
1570.0000 M2196 9 true
1570.0000 M2197 10 true
1570.0000 M2196 10 true
1570.0000 M1189 204 true
1570.0000 M1185 204 true
1570.0000 M1193 90 true
1570.0000 M2189 90 true
1570.0000 M1181 90 true
1570.0000 M2190 45 true
1570.0000 M1181 45 true
1570.0000 M2198 45 true
1570.0000 M1191 214 true
1570.0000 M2192 214 true
1570.0000 M2189 214 true
1570.0000 M1183 214 true
1570.0000 M1186 156 true
1570.0000 M2189 185 true
1570.0000 M2194 115 true
1570.0000 M2190 115 true
1570.0000 M2198 115 true
1575.0000 M2192 105 true
1579.0000 M2194 208 true
1579.0000 M2192 208 true
1579.0000 M2190 208 true
1579.0000 M2198 208 true
1579.0000 M2202 208 true
1579.0000 M1186 208 true
1580.0000 M1183 0 true
1580.0000 M1192 0 true
1580.0000 M1191 218 true
1580.0000 M1190 217 true
1580.0000 M1191 217 true
1580.0000 M2192 217 true
1580.0000 M2191 217 true
1580.0000 M2197 217 true
1580.0000 M1187 217 true
1580.0000 M1184 217 true
1580.0000 M1183 217 true
1580.0000 M1185 217 true
1580.0000 M1191 212 true
1580.0000 M2192 212 true
1580.0000 M1183 212 true
